is_mt,latitude,longitude
1,40.7598419,-73.9841751
0,40.6981895,-73.9618989
1,40.7768767,-73.9493719
0,40.629005,-74.00814
1,40.7583736,-73.9709932
0,40.6998478,-73.9910308
1,40.745208,-74.0022664
0,40.6622318,-73.9399649
0,40.6858751,-73.8774823
0,40.74394,-73.85767
1,40.849125,-73.93688
0,40.6555166,-73.9278542
0,40.7103361,-73.7603391
1,40.7624884,-73.9629739
0,40.6559443,-73.9414627
0,40.7453652,-73.8883331
0,40.6717192,-73.8509652
0,40.6633664,-73.7638239
0,40.692317,-73.8826776
0,40.6078183,-74.0019484
0,40.6641936,-73.8411164
0,40.6788282,-73.8202501
1,40.727846,-73.9822272
0,40.6786507,-73.7914586
0,40.69589,-73.9831
0,40.6823685,-73.931939
0,40.720155,-73.8753089
0,40.5931256,-73.79147
0,40.598312,-73.9611853
0,40.6639084,-73.760423
1,40.7236259,-74.0047875
1,40.734034,-73.9950494
1,40.7639984,-73.9960038
1,40.8670274,-73.9170421
0,40.7516035,-73.9338317
0,40.6313023,-74.0103291
1,40.7199351,-73.9787516
0,40.6179445,-74.0333115
1,40.7824745,-73.9808116
0,40.6700084,-73.9532706
0,40.7685086,-73.7412665
1,40.7642781,-73.9730158
0,40.673115,-73.80171
0,40.694973,-73.76759
0,40.7042781,-73.7498545
0,40.6597948,-73.9808757
1,40.7616074,-73.9903149
1,40.8012354,-73.9418153
0,40.7010761,-73.9404204
0,40.6837645,-73.9787596
0,40.6953901,-73.8988857
0,40.7665422,-73.8711932
0,40.6539787,-73.9528241
1,40.8252325,-73.9476044
1,40.7547274,-73.9778743
0,40.7472612,-73.8744425
0,40.71579,-73.7974856
0,40.712066,-73.7947555
0,40.7487591,-73.7086952
0,40.675568,-73.98034
0,40.6299798,-73.9749975
0,40.7291796,-73.7901856
1,40.784237,-73.9470697
0,40.7635164,-73.9141929
0,40.700939,-73.8060457
0,40.7046174,-73.7717893
0,40.665508,-73.9927692
1,40.718268,-74.0070525
0,40.6168586,-73.9704819
1,40.7605353,-73.9583509
0,40.7033747,-73.9376305
0,40.7471956,-73.8603205
0,40.75899,-73.83454
1,40.802673,-73.9355
1,40.8505108,-73.931044
1,40.8036981,-73.9379121
0,40.6541334,-73.9123297
0,40.6833031,-73.9172671
0,40.699932,-73.75367
0,40.64606,-74.01648
0,40.6238257,-73.9736957
0,40.6701345,-73.8093689
0,40.7145932,-73.9387562
0,40.7293028,-73.8628476
0,40.640385,-73.98437
1,40.7678891,-73.9815125
1,40.762287,-73.97027
0,40.6527885,-73.919961
0,40.6778349,-74.006165
0,40.6289128,-74.0216697
1,40.746445,-73.98603
0,40.7526649,-73.8763164
0,40.6235615,-73.92737
0,40.780796,-73.817055
0,40.639053,-73.881584
1,40.7606005,-73.9643142
0,40.605072,-73.94277
0,40.699531,-73.9110367
1,40.7808583,-73.9609091
0,40.653976,-73.9528277
1,40.7241363,-73.9926041
0,40.6734869,-73.9729552
1,40.76656,-73.99043
1,40.7489222,-73.977887
1,40.7440605,-74.0068099
0,40.6317829,-73.8902886
0,40.6913949,-73.820923
0,40.6949617,-73.987162
0,40.63682,-73.90218
0,40.611235,-73.987776
0,40.5410116,-74.1471027
1,40.7163001,-74.0061685
0,40.6787832,-73.9109381
0,40.6936035,-73.9927445
0,40.7671539,-73.8836865
0,40.7186369,-73.9590084
0,40.6431296,-73.9054185
1,40.7138434,-73.9927243
0,40.6495238,-73.9807129
0,40.6673359,-73.9912334
1,40.7413501,-73.9813106
1,40.7294318,-73.978027
1,40.7567104,-73.9864571
1,40.7422847,-74.0044171
0,40.613113,-74.12219
1,40.76177,-73.979065
0,40.6692499,-73.9394287
0,40.677357,-73.843925
0,40.7465954,-73.856637
0,40.7367006,-73.8028239
0,40.7241,-73.95099
1,40.822685,-73.942024
1,40.7547072,-73.9916334
0,40.6305063,-73.9281154
0,40.7444048,-73.9403167
0,40.6664524,-73.757631
0,40.711225,-73.9285838
1,40.76524,-73.95788
1,40.8481201,-73.9308839
0,40.7024739,-73.7999209
0,40.6830392,-73.9647775
0,40.6795925,-73.934873
0,40.6710893,-73.9401372
0,40.63844,-73.9658
0,40.68358,-73.96728
0,40.6889031,-73.9809286
1,40.810043,-73.94103
0,40.7733883,-73.9289901
0,40.6451334,-73.9023131
0,40.6088079,-73.953191
0,40.7640141,-73.8812156
0,40.7443461,-73.9288984
1,40.8449101,-73.9332329
0,40.6647513,-73.8940407
1,40.74478,-73.9758819
1,40.752316,-73.9859454
0,40.6038876,-74.0061726
0,40.711834,-73.77339
0,40.7585504,-73.9248549
0,40.5687634,-74.1114832
0,40.7444538,-73.9298257
0,40.6183407,-74.0301743
0,40.7337753,-73.8663132
0,40.7015883,-73.748642
1,40.7366018,-73.9818424
0,40.7654254,-73.8900034
0,40.6868287,-73.7999498
1,40.7171751,-74.0128675
0,40.746916,-73.9453166
1,40.808445,-73.945
0,40.7662932,-73.9336258
0,40.73801,-73.86123
0,40.713399,-73.9564037
0,40.6140352,-74.0031948
0,40.61859,-73.94242
0,40.6806649,-73.9026216
0,40.5698565,-74.1135403
0,40.6364471,-73.9451224
0,40.68066,-73.974525
0,40.6701245,-73.9552712
0,40.59589,-74.085884
1,40.77691,-73.95748
0,40.59186,-73.96858
0,40.6852381,-73.7976145
0,40.7122382,-73.9571367
0,40.6317986,-73.9015904
1,40.8096398,-73.9478407
0,40.6840656,-73.956257
0,40.6817692,-73.9675328
1,40.7095,-74.01182
0,40.7480366,-73.9469433
0,40.6385239,-74.0099915
1,40.80307,-73.93838
0,40.6803163,-73.9968849
0,40.640239,-73.9194608
0,40.5918035,-74.0992184
0,40.6447928,-74.0802817
0,40.7648535,-73.8861164
0,40.7111904,-73.9674535
0,40.7182268,-73.8151403
0,40.57479,-74.09451
0,40.7893706,-73.8488781
1,40.7577322,-73.9968524
1,40.7817585,-73.9830505
0,40.7631398,-73.9133956
0,40.680015,-73.8774282
0,40.6871259,-73.9936034
0,40.6830499,-73.9737625
0,40.6901478,-73.7865546
1,40.7265271,-73.9958437
0,40.7704501,-73.8342056
0,40.7292446,-73.9499097
0,40.5811493,-74.1285969
0,40.6594959,-73.9605586
1,40.7799246,-73.9806751
0,40.6773731,-73.792317
0,40.7021668,-73.7923913
1,40.7667145,-73.9828775
1,40.742252,-74.00071
0,40.6186558,-74.0198942
0,40.6605095,-73.9628143
0,40.6930489,-73.9907288
1,40.7729916,-73.9820779
1,40.754584,-73.9991446
0,40.67337,-73.75619
0,40.6762616,-73.971804
0,40.700492,-73.9013267
0,40.579826,-73.97622
0,40.7000093,-73.8308861
0,40.5757147,-73.9630091
0,40.6114332,-74.0019053
1,40.7555046,-73.9680671
1,40.7617706,-73.979056
0,40.72828,-73.89062
0,40.6849391,-73.9101331
0,40.5455985,-74.1725659
1,40.7532425,-73.9666173
0,40.6803133,-73.9433125
1,40.748825,-73.96984
0,40.6574995,-73.8394637
0,40.6802907,-73.9477291
0,40.6710339,-73.9392613
0,40.6926242,-73.9339768
0,40.6656136,-73.7356712
0,40.68237,-73.864105
0,40.7657317,-73.9264388
0,40.6462241,-73.9176482
0,40.7696885,-73.7362943
0,40.7647308,-73.9121011
1,40.7788219,-73.953985
1,40.748436,-73.984566
0,40.7742135,-73.9318162
1,40.7478946,-73.9891656
0,40.6048025,-73.9667959
1,40.7529991,-73.9698874
1,40.75488,-73.97988
0,40.6121091,-73.9667815
0,40.5604755,-74.1668892
0,40.759445,-73.78964
0,40.6081071,-73.7541333
1,40.7520589,-74.0009817
0,40.7140668,-73.9516237
1,40.7616592,-73.9865607
0,40.6542235,-73.9153065
1,40.8141049,-73.9408539
1,40.794735,-73.96988
0,40.7396318,-73.9222492
0,40.7140618,-73.9529114
1,40.7098244,-74.0148247
0,40.6484415,-73.8824124
0,40.662533,-73.8983
0,40.6994847,-73.9610326
1,40.7869155,-73.9812292
1,40.7733356,-73.9550538
0,40.6193973,-73.9695659
0,40.7318612,-73.9518958
0,40.677937,-73.87188
0,40.7856002,-73.839357
0,40.6526435,-73.9497689
1,40.7095313,-74.0084187
0,40.6988063,-73.9183658
0,40.691628,-73.811874
0,40.6691002,-73.9366568
0,40.6024577,-73.9992798
0,40.6585133,-73.9533075
0,40.6888383,-73.8218926
1,40.7494844,-73.9753821
1,40.749824,-73.9722023
1,40.7628522,-73.9677279
0,40.6801176,-73.7532369
0,40.6771023,-73.9247844
0,40.7242651,-73.9376542
0,40.67591,-73.89492
0,40.5816104,-73.9550533
0,40.683388,-73.79259
0,40.6348847,-73.9994343
0,40.7278536,-73.8139446
0,40.696033,-73.98453
1,40.7564889,-73.9977585
0,40.726395,-73.74104
0,40.620865,-73.935
0,40.6018724,-74.0843282
0,40.6210835,-74.1308964
0,40.7316129,-73.8489189
0,40.5798272,-73.9762114
0,40.7518342,-73.8242651
0,40.692455,-73.76814
1,40.741642,-74.00487
0,40.6259511,-73.9256706
1,40.7361648,-73.9789088
1,40.7514468,-74.0014293
1,40.7288107,-73.9950606
0,40.7703133,-73.8760236
0,40.7634588,-73.7237998
0,40.6790458,-73.7929031
0,40.671486,-73.75078
1,40.7703138,-73.9914004
0,40.69575,-73.8993106
0,40.7184964,-73.73531
1,40.7366018,-73.9818424
0,40.5473241,-74.1819977
0,40.539233,-74.1709197
0,40.6851821,-73.8736544
0,40.6448799,-74.0174913
0,40.68775,-74.001396
0,40.6718281,-73.774497
0,40.6480692,-73.897833
0,40.62806,-74.02029
0,40.6185155,-74.0860818
0,40.5950754,-73.7845432
0,40.724182,-73.9113465
0,40.6459098,-74.0131601
0,40.6781627,-73.8974769
1,40.7824659,-73.978822
0,40.729794,-73.95111
0,40.7052384,-73.8150068
1,40.7200764,-73.9883549
0,40.7419329,-73.7969515
0,40.61301,-73.93499
0,40.6553404,-73.960698
0,40.7077817,-73.7934017
1,40.8204372,-73.9362273
1,40.764053,-73.99225
0,40.6919,-73.946754
0,40.6717304,-73.8792531
0,40.6504017,-73.8942149
1,40.7186799,-73.9994228
1,40.7927515,-73.971314
0,40.670715,-73.77697
0,40.7832302,-73.8404208
0,40.6353258,-74.0288597
0,40.7192174,-73.754748
1,40.8645253,-73.9266187
1,40.747627,-73.976746
0,40.724373,-73.753716
1,40.8197204,-73.9404768
1,40.794651,-73.9717827
1,40.8027515,-73.933575
0,40.706646,-73.91171
0,40.67493,-73.866067
0,40.6714058,-73.9613194
0,40.7247341,-73.7231521
0,40.7099905,-73.9509557
0,40.6548612,-74.0038419
0,40.7047625,-73.7844195
1,40.7883117,-73.9765017
0,40.7361943,-73.9060153
0,40.7238942,-73.7432653
0,40.6898056,-73.9779391
0,40.640648,-73.953316
0,40.7612219,-73.9305481
0,40.6931942,-73.8957445
0,40.75781,-73.9400232
0,40.6555166,-73.9278542
0,40.6684195,-73.9367115
1,40.74769,-74.00417
0,40.701,-73.96319
0,40.6046944,-74.1154434
0,40.7058257,-73.7939596
0,40.6481022,-73.9147305
0,40.7032933,-73.7960918
1,40.7203211,-73.9940403
0,40.5304815,-74.1907257
0,40.7576292,-73.8656733
1,40.7077575,-74.015643
0,40.5411511,-74.2375323
0,40.745235,-73.937706
1,40.7472061,-73.9970984
0,40.7289951,-73.9506603
0,40.5673082,-74.1372085
0,40.582756,-74.13041
0,40.75472,-73.940254
0,40.7619942,-73.7584818
0,40.645475,-74.0928623
0,40.64405,-74.02217
0,40.6734077,-73.9334695
0,40.651436,-73.9757967
0,40.6023582,-74.0126221
0,40.6799453,-73.9895589
1,40.770412,-73.987625
0,40.6957201,-73.7537597
0,40.697819,-73.9278192
0,40.696823,-73.89926
0,40.766359,-73.8875543
1,40.8116895,-73.9463579
1,40.8089731,-73.9483252
0,40.672604,-73.993385
1,40.7636554,-73.999047
0,40.6525872,-73.7609501
1,40.7780962,-73.9782926
0,40.6369,-73.948105
0,40.7535951,-73.9233734
0,40.6803646,-73.960831
1,40.7605247,-73.9799732
0,40.528324,-74.201996
0,40.7209567,-73.8093425
0,40.6672454,-73.8238716
0,40.5615222,-74.1718512
0,40.6690078,-73.9964024
1,40.7641132,-73.9884952
0,40.7507073,-73.8232142
0,40.6468467,-73.9501265
0,40.68261,-73.792885
1,40.721937,-73.9853205
0,40.7383845,-73.8793488
1,40.77248,-73.955124
1,40.7599125,-73.9588098
1,40.71341,-73.978096
0,40.6409121,-73.9943105
0,40.7276641,-73.9509788
1,40.767816,-73.9895054
1,40.7559505,-73.9907272
0,40.719482,-73.8105733
1,40.7557562,-73.964786
0,40.6720651,-73.990519
0,40.7653631,-73.8278647
0,40.7033747,-73.9376305
0,40.6871259,-73.9936034
0,40.7559989,-73.863399
0,40.5834304,-73.9730852
0,40.6063855,-74.0012065
0,40.6762443,-73.9526858
0,40.6787753,-73.904463
0,40.7615106,-73.8836061
0,40.675562,-73.9633322
1,40.7971492,-73.9736525
0,40.653267,-73.9392594
0,40.7019303,-73.880998
1,40.7064593,-74.0151017
0,40.6922854,-73.9369052
0,40.7128894,-73.8777068
0,40.6598918,-73.9425513
1,40.7197861,-73.9985245
0,40.6758879,-73.8864811
1,40.7786073,-73.9816215
0,40.7163631,-73.937878
1,40.766198,-73.9795455
0,40.7003349,-73.891438
0,40.6218601,-74.0720626
0,40.6270075,-73.9764504
0,40.7229331,-73.9533201
1,40.7057932,-74.0038701
0,40.6649477,-73.9426118
0,40.6596509,-73.7738282
0,40.76635,-73.88756
1,40.759626,-73.9954735
0,40.7341354,-73.8691738
0,40.7581273,-73.9285011
1,40.8253798,-73.9400526
1,40.7210624,-73.9981962
0,40.6781564,-73.9441507
0,40.7729647,-73.8923161
0,40.5507753,-74.1551846
1,40.7655301,-73.9976715
0,40.5816162,-73.8512239
0,40.69403,-73.80524
0,40.7399663,-73.8942315
0,40.6765013,-73.8823305
0,40.7184155,-73.9616204
0,40.713289,-73.8716171
0,40.6833771,-73.7604251
1,40.7401843,-73.986363
0,40.652313,-73.95602
0,40.7228913,-73.9402206
0,40.777416,-73.81752
0,40.7594678,-73.9399928
1,40.7150376,-73.9968076
0,40.595364,-74.09723
0,40.580596,-73.9664228
0,40.6645099,-73.7580058
0,40.6828007,-73.9063754
0,40.705482,-73.92826
0,40.6928313,-73.7951609
1,40.7079038,-74.0060199
0,40.6155189,-73.9605125
1,40.7627496,-73.9969136
0,40.6797033,-73.9616787
0,40.7615106,-73.8836061
0,40.6448199,-73.9539945
0,40.623716,-73.9931304
0,40.6639033,-73.9399274
0,40.6965398,-73.8485116
0,40.678722,-73.952995
0,40.700554,-73.94339
1,40.7491164,-73.9745161
1,40.71975,-73.992165
0,40.677353,-73.78096
0,40.7198361,-73.8008428
1,40.785787,-73.9785356
0,40.7550297,-73.8726917
0,40.68875,-73.991554
0,40.5286631,-74.1630471
1,40.8663357,-73.9250042
0,40.606791,-73.9715056
1,40.7608228,-73.9983142
1,40.7781806,-73.9565454
0,40.7219776,-73.9599371
1,40.7654191,-73.9838236
0,40.7132852,-73.7357924
1,40.7820076,-73.951661
0,40.7079101,-73.9450059
0,40.7642669,-73.9157911
1,40.7518923,-73.9792143
1,40.7623421,-73.9823516
0,40.67159,-73.77981
0,40.6197115,-73.997284
0,40.6049177,-73.9780788
1,40.7284471,-73.9817905
1,40.7502939,-73.9948425
1,40.8136506,-73.9560779
0,40.7460994,-73.8664148
1,40.715942,-73.997345
0,40.6735884,-73.9629548
0,40.7284766,-73.8517295
0,40.6481022,-73.9147305
1,40.7551925,-73.9712183
0,40.6528929,-73.8667311
0,40.664083,-73.9481671
0,40.640239,-73.9194608
0,40.5979864,-73.9641058
0,40.7631432,-73.7932264
0,40.6780026,-73.8601482
0,40.7586948,-73.8734463
0,40.7147861,-73.7416338
0,40.5911027,-73.9651429
0,40.7215043,-73.9384288
0,40.6600132,-74.0017553
0,40.6646198,-73.7529121
0,40.6413948,-73.9890784
0,40.7195213,-73.9604328
1,40.8303834,-73.940171
0,40.6895106,-73.9480392
0,40.7205777,-73.9222317
0,40.631729,-74.1248934
0,40.746235,-73.89895
1,40.7204338,-73.9998665
1,40.7029601,-74.0115051
1,40.795456,-73.96564
1,40.7602226,-73.967462
0,40.6978751,-73.802369
0,40.50429,-74.24434
0,40.6773678,-73.8762649
1,40.84784,-73.93953
0,40.6835134,-73.8406305
0,40.7555677,-73.7917087
0,40.7333465,-73.7608011
1,40.8017682,-73.9372276
0,40.7231997,-73.7335776
0,40.71226,-73.768456
0,40.646612,-74.0810911
1,40.8197705,-73.9367193
0,40.720444,-73.942726
1,40.7460346,-73.9767909
1,40.8178994,-73.9380903
0,40.671932,-73.85165
1,40.7594137,-73.9844856
0,40.6529729,-73.9440024
0,40.6686843,-73.8998634
1,40.7965647,-73.9741945
0,40.641304,-73.94276
0,40.749504,-73.88334
1,40.797943,-73.94003
0,40.6274743,-73.903254
1,40.7391931,-73.9840212
0,40.6984634,-73.9601965
0,40.7446455,-73.7189661
0,40.5051947,-74.2398103
0,40.6237244,-73.9746252
0,40.7220065,-73.9165552
1,40.72084,-74.0006602
0,40.7263019,-73.9491181
0,40.675735,-73.89686
0,40.7599599,-73.8982209
1,40.7597902,-73.9879256
0,40.6407694,-73.9940763
1,40.7141862,-73.9887022
0,40.6750491,-73.9563855
1,40.809914,-73.95059
0,40.7593484,-73.9198004
1,40.7742786,-73.959393
1,40.7749666,-73.9567966
1,40.8550978,-73.9368917
0,40.613308,-74.08722
1,40.7373607,-73.996839
1,40.731464,-74.00314
0,40.6810858,-73.8830326
0,40.7023133,-73.944639
0,40.6811205,-73.9644216
1,40.7423751,-74.0087909
0,40.6781678,-73.7272788
1,40.804207,-73.96865
0,40.7578988,-73.7876045
1,40.8061347,-73.9615481
0,40.6329899,-73.8954026
0,40.6791024,-73.9873922
1,40.7336114,-73.9995562
0,40.6617466,-73.7506304
0,40.7124783,-73.8950254
1,40.7402973,-74.007939
0,40.6574059,-73.7450601
0,40.6998644,-73.9558968
0,40.704357,-73.96448
1,40.8156907,-73.9582947
0,40.6721986,-73.9820221
0,40.7063611,-73.7925261
0,40.691666,-73.76239
1,40.8050976,-73.9548735
0,40.6341134,-73.9966493
0,40.6620157,-73.8683673
0,40.5987107,-73.9377102
1,40.724136,-73.992615
0,40.7398263,-73.9349007
0,40.6353188,-74.0232355
1,40.7573816,-73.9667018
0,40.7244428,-73.9151054
0,40.6835134,-73.8406305
0,40.6361148,-73.7402918
1,40.7165417,-73.9969843
0,40.636787,-73.74057
1,40.7517013,-73.9864003
0,40.6847527,-73.860765
1,40.8050573,-73.9390342
1,40.8476652,-73.9421831
1,40.731659,-73.9854447
0,40.6204363,-74.0244658
1,40.7307183,-74.0044596
0,40.6510057,-73.9457051
0,40.7624523,-73.8923042
0,40.6423729,-73.9574626
1,40.7427065,-73.9845256
1,40.7673928,-73.9707293
1,40.7410276,-73.9941612
0,40.710308,-73.78245
0,40.6680422,-73.8605404
0,40.6742806,-73.9166906
0,40.668495,-73.925606
0,40.6395223,-74.0848658
0,40.7066527,-73.9504063
0,40.5667175,-74.1376824
0,40.6364547,-74.000526
0,40.7669901,-73.8846038
1,40.7285961,-73.9876715
0,40.6942141,-73.9593119
0,40.7466744,-73.7539648
0,40.6397871,-73.8935687
0,40.7062826,-73.9670195
0,40.5863445,-73.9314464
0,40.6797866,-73.9384349
0,40.6263356,-73.9792354
1,40.8050452,-73.9369284
1,40.7599831,-73.9648018
1,40.7132559,-74.009256
1,40.718309,-73.9908443
1,40.7666672,-73.9670654
0,40.7409404,-73.917246
0,40.6911938,-73.9977679
0,40.7153614,-73.91283
0,40.7616241,-73.8220734
0,40.6850185,-73.8433528
1,40.7477688,-74.000397
0,40.66429,-73.88756
0,40.7399795,-73.8771085
0,40.7161917,-73.7815256
1,40.7733356,-73.9550538
1,40.7178702,-73.9971068
0,40.5774108,-73.9623637
0,40.6640611,-73.8986808
0,40.7005823,-73.8077418
0,40.6321651,-74.1663299
1,40.7278664,-73.9931449
0,40.6515468,-73.9525627
0,40.7259798,-73.8214758
0,40.6084938,-73.9759203
1,40.758488,-73.97514
1,40.7076567,-74.0077584
1,40.7244328,-73.9934591
1,40.8101738,-73.9511673
0,40.71001,-73.79474
0,40.6695557,-73.8463307
0,40.657776,-73.77031
0,40.6122863,-74.0109708
0,40.583687,-73.94487
0,40.7063637,-73.8167205
0,40.6554241,-73.950066
0,40.5975186,-74.101888
1,40.7601747,-73.9633253
1,40.792873,-73.94373
0,40.6678458,-73.7761182
0,40.6392242,-74.0020898
0,40.7142161,-73.9477205
0,40.5965113,-73.9078755
0,40.6577115,-73.7675599
1,40.756615,-73.9939396
0,40.6814745,-73.9435278
0,40.5253868,-74.239264
1,40.7598989,-73.9804246
0,40.7576313,-73.8279785
0,40.6835142,-73.9759509
1,40.7609285,-73.969133
1,40.7503074,-74.0083661
1,40.7577007,-73.9693944
0,40.715546,-73.89927
1,40.8656325,-73.9284614
0,40.6689572,-73.8980209
1,40.7678891,-73.9815125
0,40.6301093,-74.0786428
0,40.7267706,-73.8954105
0,40.7143611,-73.7455024
0,40.5664967,-74.1137614
0,40.7603725,-73.8150883
1,40.7753721,-73.9877097
0,40.6887604,-73.9808422
1,40.747067,-73.9792374
0,40.6145792,-74.022796
1,40.71918,-73.99029
1,40.8303834,-73.940171
0,40.65761,-73.76754
0,40.7071689,-73.9449019
0,40.671877,-73.9141305
1,40.7408734,-73.9879831
0,40.6685612,-73.756715
1,40.7931872,-73.9405619
0,40.653056,-73.8856225
0,40.5599721,-74.1803263
0,40.6604526,-73.867181
0,40.6783196,-73.9469195
0,40.7168778,-73.7416978
1,40.7879013,-73.9536717
0,40.6512116,-73.9589237
1,40.8014181,-73.934454
0,40.5877739,-74.0858981
0,40.6837337,-73.7512584
1,40.7310423,-73.9996031
0,40.5938826,-73.990188
0,40.6875573,-73.9389506
1,40.7517512,-74.0079259
0,40.7032933,-73.7960918
0,40.763638,-73.83333
0,40.696197,-73.9887629
0,40.627243,-74.124084
0,40.6589684,-73.7320933
0,40.5974365,-73.747122
0,40.6752004,-73.7898903
0,40.6680422,-73.8605404
0,40.6409147,-73.9736422
1,40.7608228,-73.9983142
0,40.7616411,-73.8672283
0,40.7146219,-73.9011579
1,40.7465172,-73.9746181
1,40.7554534,-73.9621007
0,40.6120038,-73.9905599
0,40.603558,-73.75164
1,40.7584292,-73.9926328
1,40.742,-73.990685
0,40.6725157,-73.9335533
0,40.6743852,-73.8879365
0,40.6811205,-73.9644216
0,40.733967,-73.87177
0,40.5956682,-74.0736799
1,40.738724,-74.00012
1,40.7345334,-73.9922674
0,40.6476443,-73.919232
0,40.7405445,-73.9381983
1,40.7988329,-73.9520171
0,40.5268949,-74.1672766
0,40.73845,-73.8863
1,40.7557562,-73.964786
1,40.8101738,-73.9511673
1,40.7792907,-73.9811338
0,40.6722724,-73.8438117
0,40.6938526,-73.7664242
1,40.753,-73.969894
0,40.633027,-73.9254574
0,40.7761313,-73.9106996
1,40.7514468,-74.0014293
0,40.54209,-74.16307
0,40.5816104,-73.9550533
0,40.751995,-73.901566
0,40.685723,-73.8573737
0,40.6574831,-73.9214042
0,40.5859215,-74.1052581
0,40.682484,-73.953735
0,40.595388,-73.7675212
0,40.7510279,-73.713731
0,40.74734,-73.88673
0,40.751562,-73.8293765
0,40.67641,-74.00104
0,40.6515468,-73.9525627
1,40.7546224,-73.9971269
0,40.7681128,-73.9203314
1,40.767816,-73.9895054
1,40.7090923,-74.0055114
0,40.756302,-73.9200604
0,40.6950247,-73.8464414
0,40.7514564,-73.832275
0,40.6525,-73.924644
0,40.7147104,-73.7546996
1,40.7774634,-73.9861712
1,40.77529,-73.953636
1,40.71737,-73.999016
0,40.551018,-74.1698451
1,40.752293,-73.97965
0,40.67415,-73.75324
0,40.7071868,-73.9369777
0,40.55238,-74.212715
1,40.7677437,-73.9821119
0,40.62775,-74.07627
0,40.698677,-73.9588584
0,40.745887,-73.9072612
0,40.66873,-73.85585
0,40.6249684,-74.033387
1,40.7606,-73.96434
0,40.59791,-74.08361
1,40.7446206,-74.0026922
0,40.6794899,-73.8792678
0,40.7227739,-73.9470933
0,40.59656,-74.08567
1,40.7521904,-73.9934636
1,40.8178994,-73.9380903
0,40.7554882,-73.8247175
1,40.74478,-73.9758819
0,40.651695,-73.94968
0,40.7460475,-73.8990289
0,40.6746537,-73.9091555
0,40.6918983,-73.8288729
0,40.7531728,-73.8219191
0,40.7524576,-73.8971568
0,40.6835,-73.93516
0,40.6925482,-73.9073462
0,40.710903,-73.79419
0,40.66609,-73.82809
0,40.666393,-73.764465
0,40.6694768,-73.9199662
0,40.6824147,-73.8361587
1,40.747925,-73.973607
0,40.5941913,-73.7702691
0,40.71717,-73.834937
0,40.676342,-73.910934
0,40.6407741,-74.0291611
0,40.6058883,-73.9897145
0,40.711193,-73.93449
1,40.80155,-73.94254
0,40.7042244,-73.7979608
0,40.78817,-73.85235
0,40.748276,-73.93918
0,40.68343,-73.8266015
1,40.7756005,-73.9563341
0,40.732716,-73.79186
0,40.6661275,-73.8251758
1,40.7509908,-73.9906233
0,40.6281676,-73.9278657
0,40.627247,-74.01429
0,40.649036,-73.94747
0,40.6999021,-73.9616707
0,40.5743956,-74.1058015
1,40.7634301,-73.9927008
0,40.7483098,-73.8259851
0,40.6296472,-74.0106999
1,40.72929,-73.98409
0,40.6444777,-74.0002126
0,40.6861754,-73.9704693
0,40.7418123,-73.919919
0,40.712284,-73.78536
0,40.6226147,-73.986668
0,40.580048,-73.985535
1,40.74967,-73.99531
0,40.7497328,-73.9360965
0,40.616043,-73.94484
0,40.6541735,-73.910935
1,40.7203405,-74.0022223
1,40.768439,-73.9890504
0,40.7473159,-73.8693428
0,40.778008,-73.803474
0,40.7677689,-73.7358686
0,40.6263283,-74.1313101
0,40.667082,-73.8229564
0,40.6886586,-73.7606946
0,40.694317,-73.737526
0,40.6932048,-73.95399
0,40.7265374,-73.9543927
1,40.7617894,-73.9574405
0,40.7456018,-73.8680867
0,40.6574995,-73.8394637
0,40.7654813,-73.9136994
0,40.6287077,-74.1190083
0,40.74163,-73.93136
1,40.7768767,-73.9493719
0,40.5748072,-74.1347797
1,40.7622904,-73.9861058
0,40.7412083,-73.7186341
0,40.6754004,-73.9974476
0,40.72165,-73.8411995
0,40.6305126,-73.9573008
0,40.6444685,-74.0768544
0,40.6678494,-73.9940342
0,40.7226244,-73.8936673
0,40.693439,-73.9967185
0,40.68992,-73.92496
0,40.665188,-73.86939
0,40.6923571,-73.9428082
0,40.7152719,-73.8585586
0,40.5889349,-73.9455323
1,40.7332923,-73.9871799
0,40.7161415,-73.8335687
0,40.7609937,-73.8244214
1,40.761616,-73.972855
1,40.763645,-73.97769
0,40.7616511,-73.8271379
0,40.7520052,-73.8359984
0,40.7402777,-73.9278093
0,40.7396752,-73.9345761
0,40.6578031,-73.9086739
0,40.65965,-73.773834
1,40.7818402,-73.9792844
1,40.706993,-74.012344
0,40.7693526,-73.8325765
1,40.7660915,-73.9695855
0,40.5663846,-74.1015489
0,40.6490229,-74.0062416
0,40.7469059,-73.8637028
1,40.750766,-73.9744433
0,40.6567832,-73.9137787
0,40.7655109,-73.7708803
1,40.7591044,-73.9921418
0,40.6574116,-73.7283872
0,40.6671557,-73.9100922
0,40.7682526,-73.8066872
0,40.693823,-73.9430991
0,40.7657706,-73.9189877
0,40.6296844,-74.1112247
0,40.6476443,-73.919232
0,40.596325,-73.76673
0,40.6559947,-73.9091773
1,40.7615008,-73.9978197
0,40.665508,-73.9927692
0,40.5797044,-73.8501481
0,40.7054386,-73.912136
1,40.7936059,-73.9495073
0,40.7406236,-73.9547078
0,40.6797466,-73.7918698
1,40.7402618,-74.005864
0,40.7499891,-73.9491794
1,40.7596199,-73.9619648
0,40.7563194,-73.8336777
1,40.7832478,-73.9447234
0,40.6263356,-73.9792354
0,40.7002805,-73.9411497
